max_pulls,expected_special_items,si_p(<=1),si_p(<=2),si_p(<=3),si_p(<=6),si_p(<=9),si_p(<=12),si_p(>=1),si_p(>=2),si_p(>=3),si_p(>=6),si_p(>=9),si_p(>=12),p(0)_5c,p(>=1)_5c,p(>=2)_5c,p(>=3)_5c,p(>=4)_5c,p(>=5)_5c,p(>=6)_5c,p(>=7)_5c,p(>=8)_5c,p(<=1)_5c,p(<=2)_5c,p(<=3)_5c,p(<=4)_5c,p(<=5)_5c,p(<=6)_5c,p(<=7)_5c,p(<=8)_5c,p(0)_6c,p(>=1)_6c,p(>=2)_6c,p(>=3)_6c,p(>=4)_6c,p(>=5)_6c,p(>=6)_6c,p(>=7)_6c,p(>=8)_6c,p(<=1)_6c,p(<=2)_6c,p(<=3)_6c,p(<=4)_6c,p(<=5)_6c,p(<=6)_6c,p(<=7)_6c,p(<=8)_6c,p(0)_7c,p(>=1)_7c,p(>=2)_7c,p(>=3)_7c,p(>=4)_7c,p(>=5)_7c,p(>=6)_7c,p(>=7)_7c,p(>=8)_7c,p(<=1)_7c,p(<=2)_7c,p(<=3)_7c,p(<=4)_7c,p(<=5)_7c,p(<=6)_7c,p(<=7)_7c,p(<=8)_7c
4330,0.236870,94.376320,98.257950,99.528070,99.995660,99.999990,100.000000,15.707340,5.623680,1.742050,0.023990,0.000090,0.000000,5.489100,94.511000,61.452700,17.844600,1.659700,0.033100,0.000100,0.000000,0.000000,38.547400,82.155500,98.340400,99.967000,100.000000,100.000100,100.000100,100.000100,29.714100,70.285800,19.416700,1.462400,0.020100,0.000000,0.000000,0.000000,0.000000,80.583200,98.537500,99.979800,99.999900,99.999900,99.999900,99.999900,99.999900,62.234000,37.766000,3.252500,0.044900,0.000000,0.000000,0.000000,0.000000,0.000000,96.747500,99.955100,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000
4340,0.240270,94.285480,98.221340,99.516350,99.995470,99.999990,100.000000,15.904750,5.714520,1.778660,0.024610,0.000100,0.000000,5.365400,94.634600,61.915900,18.181600,1.718500,0.034600,0.000100,0.000000,0.000000,38.084100,81.818400,98.281500,99.965400,99.999900,100.000000,100.000000,100.000000,29.365600,70.634200,19.734000,1.512100,0.021100,0.000000,0.000000,0.000000,0.000000,80.265800,98.487700,99.978700,99.999800,99.999800,99.999800,99.999800,99.999800,61.889500,38.110500,3.331100,0.047200,0.000000,0.000000,0.000000,0.000000,0.000000,96.668900,99.952800,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000
4350,0.243697,94.194950,98.186280,99.504850,99.995250,99.999980,100.000000,16.105790,5.805050,1.813720,0.025460,0.000110,0.000000,5.241200,94.758800,62.372700,18.517000,1.776500,0.036400,0.000100,0.000000,0.000000,37.627300,81.483000,98.223500,99.963600,99.999900,100.000000,100.000000,100.000000,29.017300,70.982700,20.052800,1.561300,0.022500,0.000000,0.000000,0.000000,0.000000,79.947200,98.438700,99.977500,100.000000,100.000000,100.000000,100.000000,100.000000,61.548900,38.451000,3.412600,0.049000,0.000000,0.000000,0.000000,0.000000,0.000000,96.587300,99.950900,99.999900,99.999900,99.999900,99.999900,99.999900,99.999900
4360,0.247178,94.101720,98.150400,99.492440,99.995160,99.999980,100.000000,16.308080,5.898280,1.849600,0.026470,0.000120,0.000000,5.117200,94.882900,62.832600,18.859100,1.839900,0.038700,0.000100,0.000000,0.000000,37.167500,81.141000,98.160200,99.961400,100.000000,100.000100,100.000100,100.000100,28.672300,71.327700,20.378000,1.614500,0.023600,0.000000,0.000000,0.000000,0.000000,79.622000,98.385500,99.976400,100.000000,100.000000,100.000000,100.000000,100.000000,61.210200,38.789800,3.495400,0.051500,0.000100,0.000000,0.000000,0.000000,0.000000,96.504600,99.948500,99.999900,100.000000,100.000000,100.000000,100.000000,100.000000
4370,0.250655,94.008940,98.113490,99.480440,99.994910,99.999980,100.000000,16.509710,5.991060,1.886510,0.027300,0.000130,0.000000,4.996200,95.003800,63.284100,19.204700,1.901000,0.041000,0.000100,0.000000,0.000000,36.715900,80.795300,98.099000,99.959000,99.999900,100.000000,100.000000,100.000000,28.324900,71.675000,20.701300,1.668300,0.024800,0.000000,0.000000,0.000000,0.000000,79.298600,98.331600,99.975100,99.999900,99.999900,99.999900,99.999900,99.999900,60.865800,39.134300,3.581800,0.053800,0.000100,0.000000,0.000000,0.000000,0.000000,96.418300,99.946300,100.000000,100.000100,100.000100,100.000100,100.000100,100.000100
4380,0.254249,93.914020,98.077170,99.467330,99.994670,99.999980,100.000000,16.720230,6.085980,1.922830,0.028070,0.000160,0.000000,4.879600,95.120400,63.730800,19.554800,1.964200,0.043300,0.000100,0.000000,0.000000,36.269200,80.445200,98.035800,99.956700,99.999900,100.000000,100.000000,100.000000,27.982900,72.017100,21.030600,1.722100,0.026700,0.000000,0.000000,0.000000,0.000000,78.969400,98.277900,99.973300,100.000000,100.000000,100.000000,100.000000,100.000000,60.521800,39.478100,3.668700,0.056300,0.000100,0.000000,0.000000,0.000000,0.000000,96.331200,99.943600,99.999800,99.999900,99.999900,99.999900,99.999900,99.999900
4390,0.257859,93.815080,98.037750,99.454750,99.994560,99.999980,100.000000,16.926170,6.184920,1.962250,0.028750,0.000150,0.000000,4.764300,95.235800,64.183600,19.904900,2.032200,0.045700,0.000100,0.000000,0.000000,35.816500,80.095200,97.967900,99.954400,100.000000,100.000100,100.000100,100.000100,27.640100,72.359900,21.360700,1.778100,0.028300,0.000000,0.000000,0.000000,0.000000,78.639300,98.221900,99.971700,100.000000,100.000000,100.000000,100.000000,100.000000,60.173400,39.826600,3.756600,0.058900,0.000100,0.000000,0.000000,0.000000,0.000000,96.243400,99.941100,99.999900,100.000000,100.000000,100.000000,100.000000,100.000000
4400,0.261472,93.717590,98.000010,99.441600,99.994320,99.999980,100.000000,17.134380,6.282410,1.999990,0.029670,0.000150,0.000000,4.652100,95.347800,64.635100,20.258500,2.100700,0.048600,0.000100,0.000000,0.000000,35.364800,79.741400,97.899200,99.951300,99.999800,99.999900,99.999900,99.999900,27.309200,72.690800,21.693600,1.835400,0.029600,0.000000,0.000000,0.000000,0.000000,78.306400,98.164600,99.970400,100.000000,100.000000,100.000000,100.000000,100.000000,59.824300,40.175700,3.846700,0.061900,0.000100,0.000000,0.000000,0.000000,0.000000,96.153300,99.938100,99.999900,100.000000,100.000000,100.000000,100.000000,100.000000
4410,0.265109,93.620360,97.959920,99.429390,99.994120,99.999980,100.000000,17.343900,6.379640,2.040080,0.030510,0.000130,0.000000,4.541400,95.458800,65.077900,20.622100,2.172600,0.051200,0.000100,0.000000,0.000000,34.922300,79.378100,97.827600,99.949000,100.000100,100.000200,100.000200,100.000200,26.978200,73.021700,22.031000,1.893700,0.031100,0.000000,0.000000,0.000000,0.000000,77.968900,98.106200,99.968800,99.999900,99.999900,99.999900,99.999900,99.999900,59.478800,40.521300,3.937500,0.065000,0.000100,0.000000,0.000000,0.000000,0.000000,96.062600,99.935100,100.000000,100.000100,100.000100,100.000100,100.000100,100.000100
4420,0.268798,93.518240,97.920560,99.416610,99.993970,99.999980,100.000000,17.553700,6.481760,2.079440,0.031290,0.000140,0.000000,4.434200,95.565900,65.518000,20.983800,2.241200,0.053900,0.000100,0.000000,0.000000,34.482100,79.016300,97.758900,99.946200,100.000000,100.000100,100.000100,100.000100,26.639000,73.361100,22.368500,1.951900,0.032800,0.000100,0.000000,0.000000,0.000000,77.631600,98.048200,99.967300,100.000000,100.000100,100.000100,100.000100,100.000100,59.129700,40.870300,4.032600,0.068000,0.000100,0.000000,0.000000,0.000000,0.000000,95.967400,99.932000,99.999900,100.000000,100.000000,100.000000,100.000000,100.000000
4430,0.272493,93.418440,97.880480,99.402960,99.993750,99.999980,100.000000,17.764410,6.581560,2.119520,0.032400,0.000140,0.000000,4.325600,95.674300,65.961200,21.344700,2.316700,0.056700,0.000100,0.000000,0.000000,34.038700,78.655200,97.683200,99.943200,99.999800,99.999900,99.999900,99.999900,26.308700,73.691400,22.706400,2.011600,0.034500,0.000100,0.000000,0.000000,0.000000,77.293700,97.988500,99.965600,100.000000,100.000100,100.000100,100.000100,100.000100,58.779100,41.220900,4.130400,0.071000,0.000100,0.000000,0.000000,0.000000,0.000000,95.869600,99.929000,99.999900,100.000000,100.000000,100.000000,100.000000,100.000000
4440,0.276276,93.314670,97.838640,99.389500,99.993470,99.999980,100.000000,17.978430,6.685330,2.161360,0.033370,0.000140,0.000000,4.222100,95.777900,66.399900,21.718700,2.392000,0.060100,0.000100,0.000000,0.000000,33.600100,78.281300,97.608000,99.939900,99.999900,100.000000,100.000000,100.000000,25.979300,74.020800,23.047600,2.075600,0.036300,0.000100,0.000000,0.000000,0.000000,76.952500,97.924500,99.963800,100.000000,100.000100,100.000100,100.000100,100.000100,58.427500,41.572500,4.226500,0.074400,0.000100,0.000000,0.000000,0.000000,0.000000,95.773500,99.925600,99.999900,100.000000,100.000000,100.000000,100.000000,100.000000
4450,0.280065,93.211800,97.798180,99.375020,99.993330,99.999960,100.000000,18.193260,6.788200,2.201820,0.034490,0.000150,0.000000,4.118800,95.881300,66.832900,22.093800,2.469300,0.063400,0.000200,0.000000,0.000000,33.167200,77.906300,97.530800,99.936700,99.999900,100.000100,100.000100,100.000100,25.649000,74.350900,23.393800,2.138600,0.038500,0.000100,0.000000,0.000000,0.000000,76.606100,97.861300,99.961400,99.999800,99.999900,99.999900,99.999900,99.999900,58.079500,41.920500,4.326000,0.077900,0.000100,0.000000,0.000000,0.000000,0.000000,95.674000,99.922100,99.999900,100.000000,100.000000,100.000000,100.000000,100.000000
4460,0.283863,93.106830,97.756640,99.361880,99.993180,99.999960,100.000000,18.407850,6.893170,2.243360,0.035530,0.000160,0.000000,4.017500,95.982600,67.264500,22.470300,2.548800,0.066700,0.000100,0.000000,0.000000,32.735600,77.529800,97.451300,99.933400,100.000000,100.000100,100.000100,100.000100,25.323500,74.676600,23.737700,2.205400,0.040900,0.000100,0.000000,0.000000,0.000000,76.262400,97.794700,99.959200,100.000000,100.000100,100.000100,100.000100,100.000100,57.728900,42.271100,4.425800,0.081300,0.000100,0.000000,0.000000,0.000000,0.000000,95.574200,99.918700,99.999900,100.000000,100.000000,100.000000,100.000000,100.000000
4470,0.287724,93.001570,97.714480,99.346670,99.992940,99.999960,100.000000,18.625500,6.998430,2.285520,0.036790,0.000170,0.000000,3.920100,96.079900,67.696000,22.846200,2.629500,0.070600,0.000200,0.000000,0.000000,32.304000,77.153800,97.370500,99.929400,99.999800,100.000000,100.000000,100.000000,25.002800,74.997100,24.091100,2.271700,0.043200,0.000100,0.000000,0.000000,0.000000,75.908800,97.728200,99.956700,99.999800,99.999900,99.999900,99.999900,99.999900,57.378600,42.621400,4.528600,0.085000,0.000100,0.000000,0.000000,0.000000,0.000000,95.471400,99.915000,99.999900,100.000000,100.000000,100.000000,100.000000,100.000000
4480,0.291687,92.891990,97.669830,99.331610,99.992700,99.999950,100.000000,18.846650,7.108010,2.330170,0.037900,0.000180,0.000000,3.822600,96.177500,68.128300,23.223500,2.714600,0.074500,0.000200,0.000000,0.000000,31.871800,76.776600,97.285500,99.925600,99.999900,100.000100,100.000100,100.000100,24.682300,75.317700,24.448700,2.341600,0.046100,0.000100,0.000000,0.000000,0.000000,75.551300,97.658400,99.953900,99.999900,100.000000,100.000000,100.000000,100.000000,57.027000,42.973000,4.632300,0.089200,0.000200,0.000000,0.000000,0.000000,0.000000,95.367700,99.910800,99.999800,100.000000,100.000000,100.000000,100.000000,100.000000
4490,0.295663,92.781750,97.626170,99.315940,99.992410,99.999950,100.000000,19.068340,7.218250,2.373830,0.039140,0.000160,0.000000,3.728200,96.272000,68.552100,23.602400,2.799500,0.078400,0.000200,0.000000,0.000000,31.448100,76.397800,97.200700,99.921800,100.000000,100.000200,100.000200,100.000200,24.363500,75.636600,24.799800,2.411200,0.048500,0.000100,0.000000,0.000000,0.000000,75.200300,97.588900,99.951600,100.000000,100.000100,100.000100,100.000100,100.000100,56.671500,43.328600,4.736400,0.092900,0.000200,0.000000,0.000000,0.000000,0.000000,95.263700,99.907200,99.999900,100.000100,100.000100,100.000100,100.000100,100.000100
4500,0.299645,92.671700,97.580220,99.300120,99.992210,99.999960,100.000000,19.288250,7.328300,2.419780,0.040330,0.000170,0.000000,3.633300,96.366900,68.976600,23.988500,2.887300,0.082500,0.000200,0.000000,0.000000,31.023600,76.011700,97.112900,99.917700,100.000000,100.000200,100.000200,100.000200,24.049700,75.950300,25.158900,2.486300,0.050900,0.000100,0.000000,0.000000,0.000000,74.841100,97.513700,99.949100,99.999900,100.000000,100.000000,100.000000,100.000000,56.322500,43.677400,4.843800,0.097000,0.000200,0.000000,0.000000,0.000000,0.000000,95.156100,99.902900,99.999700,99.999900,99.999900,99.999900,99.999900,99.999900
4510,0.303690,92.558620,97.534250,99.283650,99.991850,99.999960,100.000000,19.510580,7.441380,2.465750,0.041530,0.000180,0.000000,3.543900,96.456100,69.390400,24.382500,2.976200,0.086400,0.000200,0.000000,0.000000,30.609600,75.617500,97.023800,99.913600,99.999800,100.000000,100.000000,100.000000,23.734700,76.265200,25.517800,2.558600,0.053700,0.000100,0.000000,0.000000,0.000000,74.482100,97.441300,99.946200,99.999800,99.999900,99.999900,99.999900,99.999900,55.966400,44.033600,4.950400,0.101100,0.000300,0.000000,0.000000,0.000000,0.000000,95.049600,99.898900,99.999700,100.000000,100.000000,100.000000,100.000000,100.000000
4520,0.307771,92.446890,97.486970,99.267160,99.991480,99.999960,100.000000,19.736450,7.553110,2.513030,0.042580,0.000180,0.000000,3.454400,96.545600,69.809300,24.772700,3.067700,0.090700,0.000200,0.000000,0.000000,30.190700,75.227300,96.932300,99.909300,99.999800,100.000000,100.000000,100.000000,23.425300,76.574800,25.878700,2.635900,0.056400,0.000100,0.000000,0.000000,0.000000,74.121400,97.364200,99.943700,100.000000,100.000100,100.000100,100.000100,100.000100,55.612200,44.387800,5.062300,0.105600,0.000300,0.000000,0.000000,0.000000,0.000000,94.937700,99.894400,99.999700,100.000000,100.000000,100.000000,100.000000,100.000000
4530,0.311896,92.334110,97.439690,99.250980,99.991210,99.999960,100.000000,19.966170,7.665890,2.560310,0.044050,0.000180,0.000000,3.369100,96.631000,70.223100,25.169700,3.161400,0.094900,0.000300,0.000000,0.000000,29.777000,74.830400,96.838700,99.905200,99.999800,100.000100,100.000100,100.000100,23.112300,76.887800,26.247200,2.713000,0.059700,0.000200,0.000000,0.000000,0.000000,73.752900,97.287100,99.940400,99.999900,100.000100,100.000100,100.000100,100.000100,55.256000,44.744100,5.176600,0.110400,0.000300,0.000000,0.000000,0.000000,0.000000,94.823500,99.889700,99.999800,100.000100,100.000100,100.000100,100.000100,100.000100
4540,0.316128,92.217020,97.389870,99.233000,99.990970,99.999960,100.000000,20.198170,7.782980,2.610130,0.045580,0.000220,0.000000,3.284600,96.715500,70.625700,25.569900,3.255000,0.099700,0.000300,0.000000,0.000000,29.374400,74.430200,96.745100,99.900400,99.999800,100.000100,100.000100,100.000100,22.807400,77.192600,26.617900,2.793400,0.062700,0.000200,0.000000,0.000000,0.000000,73.382100,97.206600,99.937300,99.999800,100.000000,100.000000,100.000000,100.000000,54.897300,45.102800,5.290300,0.114900,0.000300,0.000000,0.000000,0.000000,0.000000,94.709800,99.885200,99.999800,100.000100,100.000100,100.000100,100.000100,100.000100
4550,0.320308,92.100360,97.342060,99.215830,99.990530,99.999960,100.000000,20.426990,7.899640,2.657940,0.046860,0.000220,0.000000,3.202000,96.797900,71.034300,25.970100,3.351800,0.104900,0.000300,0.000000,0.000000,28.965600,74.029800,96.648100,99.895000,99.999600,99.999900,99.999900,99.999900,22.505000,77.495100,26.987800,2.873500,0.066000,0.000200,0.000000,0.000000,0.000000,73.012300,97.126600,99.934100,99.999900,100.000100,100.000100,100.000100,100.000100,54.540400,45.459500,5.405700,0.119700,0.000300,0.000000,0.000000,0.000000,0.000000,94.594200,99.880200,99.999600,99.999900,99.999900,99.999900,99.999900,99.999900
4560,0.324530,91.982040,97.293930,99.198480,99.990100,99.999960,100.000000,20.658150,8.017960,2.706070,0.048240,0.000240,0.000000,3.119300,96.880800,71.440500,26.368000,3.451600,0.110500,0.000400,0.000000,0.000000,28.559600,73.632100,96.548500,99.889600,99.999700,100.000100,100.000100,100.000100,22.205300,77.794600,27.363700,2.959100,0.069900,0.000200,0.000000,0.000000,0.000000,72.636200,97.040800,99.930000,99.999700,99.999900,99.999900,99.999900,99.999900,54.183600,45.816400,5.522500,0.125000,0.000300,0.000000,0.000000,0.000000,0.000000,94.477500,99.875000,99.999700,100.000000,100.000000,100.000000,100.000000,100.000000
4570,0.328817,91.861600,97.242940,99.181270,99.989800,99.999960,100.000000,20.890730,8.138400,2.757060,0.049780,0.000250,0.000000,3.039900,96.960100,71.844800,26.775100,3.556300,0.115700,0.000400,0.000000,0.000000,28.155200,73.224900,96.443700,99.884300,99.999600,100.000000,100.000000,100.000000,21.905900,78.094000,27.737900,3.042200,0.073100,0.000200,0.000000,0.000000,0.000000,72.262000,96.957700,99.926800,99.999700,99.999900,99.999900,99.999900,99.999900,53.827400,46.172700,5.644600,0.130300,0.000400,0.000000,0.000000,0.000000,0.000000,94.355500,99.869800,99.999700,100.000100,100.000100,100.000100,100.000100,100.000100
4580,0.333189,91.739610,97.192620,99.162570,99.989490,99.999950,100.000000,21.129670,8.260390,2.807380,0.051180,0.000250,0.000000,2.963100,97.036900,72.242300,27.184700,3.661700,0.121800,0.000500,0.000000,0.000000,27.757700,72.815300,96.338300,99.878200,99.999500,100.000000,100.000000,100.000000,21.605500,78.394600,28.118000,3.128800,0.076800,0.000300,0.000000,0.000000,0.000000,71.882100,96.871300,99.923300,99.999800,100.000100,100.000100,100.000100,100.000100,53.475600,46.524400,5.768400,0.136100,0.000400,0.000000,0.000000,0.000000,0.000000,94.231600,99.863900,99.999600,100.000000,100.000000,100.000000,100.000000,100.000000
4590,0.337537,91.617520,97.138070,99.143280,99.989080,99.999940,100.000000,21.360850,8.382480,2.861930,0.052910,0.000260,0.000000,2.886100,97.113900,72.635000,27.594200,3.769600,0.128200,0.000500,0.000000,0.000000,27.365000,72.405800,96.230400,99.871800,99.999500,100.000000,100.000000,100.000000,21.309200,78.690800,28.497600,3.217100,0.080700,0.000300,0.000000,0.000000,0.000000,71.502400,96.782900,99.919300,99.999700,100.000000,100.000000,100.000000,100.000000,53.118500,46.881600,5.893400,0.141900,0.000400,0.000000,0.000000,0.000000,0.000000,94.106700,99.858200,99.999700,100.000100,100.000100,100.000100,100.000100,100.000100
4600,0.341956,91.493900,97.086290,99.123320,99.988540,99.999950,100.000000,21.599040,8.506100,2.913710,0.054450,0.000280,0.000000,2.811800,97.188300,73.026800,28.006400,3.876400,0.134900,0.000500,0.000000,0.000000,26.973300,71.993700,96.123700,99.865200,99.999600,100.000100,100.000100,100.000100,21.013100,78.986800,28.877500,3.306500,0.084500,0.000300,0.000000,0.000000,0.000000,71.122400,96.693400,99.915400,99.999600,99.999900,99.999900,99.999900,99.999900,52.759400,47.240500,6.018600,0.148300,0.000400,0.000000,0.000000,0.000000,0.000000,93.981300,99.851600,99.999500,99.999900,99.999900,99.999900,99.999900,99.999900
4610,0.346480,91.365050,97.032470,99.103130,99.988310,99.999940,100.000000,21.840650,8.634950,2.967530,0.055890,0.000310,0.000000,2.738900,97.261000,73.412500,28.426200,3.987300,0.141400,0.000600,0.000000,0.000000,26.587400,71.573700,96.012600,99.858500,99.999300,99.999900,99.999900,99.999900,20.721700,79.278200,29.258400,3.399700,0.088400,0.000300,0.000000,0.000000,0.000000,70.741500,96.600200,99.911500,99.999600,99.999900,99.999900,99.999900,99.999900,52.404000,47.595900,6.147600,0.154500,0.000400,0.000000,0.000000,0.000000,0.000000,93.852300,99.845400,99.999500,99.999900,99.999900,99.999900,99.999900,99.999900
4620,0.350987,91.240480,96.976780,99.083240,99.987880,99.999940,100.000000,22.083090,8.759520,3.023220,0.057700,0.000320,0.000000,2.666200,97.333800,73.797800,28.844300,4.099100,0.148300,0.000600,0.000000,0.000000,26.202200,71.155700,95.900900,99.851700,99.999400,100.000000,100.000000,100.000000,20.431800,79.568100,29.638100,3.495900,0.092900,0.000300,0.000000,0.000000,0.000000,70.361800,96.504000,99.907000,99.999600,99.999900,99.999900,99.999900,99.999900,52.048700,47.951300,6.277400,0.161000,0.000500,0.000000,0.000000,0.000000,0.000000,93.722600,99.839000,99.999500,100.000000,100.000000,100.000000,100.000000,100.000000
4630,0.355547,91.111070,96.921440,99.062650,99.987590,99.999930,100.000000,22.324610,8.888930,3.078560,0.059600,0.000360,0.000000,2.595400,97.404600,74.182500,29.266000,4.217900,0.154900,0.000700,0.000000,0.000000,25.817500,70.734000,95.782100,99.845100,99.999300,100.000000,100.000000,100.000000,20.145100,79.855000,30.030100,3.594300,0.097600,0.000400,0.000000,0.000000,0.000000,69.970000,96.405800,99.902500,99.999700,100.000100,100.000100,100.000100,100.000100,51.692800,48.307300,6.407400,0.167900,0.000500,0.000000,0.000000,0.000000,0.000000,93.592700,99.832200,99.999600,100.000100,100.000100,100.000100,100.000100,100.000100
